-6480,3936,13320,4574,367,5062,0
-6056,6668,13724,5242,57,1521,0
-6196,8444,16408,4332,-906,-1416,0
-2912,12276,16024,2690,-3103,-2055,0
-2156,10188,12900,-61,-3100,-1456,0
-792,8248,12452,-131,-1690,-1194,0
1564,8544,12784,1367,729,-397,0
-2468,10128,14052,1348,4351,1689,0
-5824,10660,15384,-1931,3380,472,0
-5100,8556,14416,-2631,2379,103,0
-4560,8772,13940,-1306,1986,1587,0
-5404,8168,11620,-237,768,4780,0
-1016,8640,11692,547,408,8949,0
-4860,7052,14996,2251,1235,13911,0
-10176,3368,14860,4534,-1773,8773,0
-10748,3200,14732,7731,-8245,-1446,0
-1260,13288,15084,4889,-8821,-4241,0
1320,11676,12756,955,-5603,-2000,0
1480,9628,13332,-955,-1383,-3913,0
-716,10124,13396,-2526,2214,-6751,0
-3548,8964,13444,-4420,2742,-10471,0
-3308,8352,14964,-4407,2388,-12195,0
-2964,8180,14012,-2907,2550,-9863,0
-2516,8632,13460,-1307,2821,-5149,0
-3476,8964,14444,-734,3294,-1625,0
-4544,9316,14076,-1631,2429,-950,0
-4220,8788,13492,-2564,2232,-1682,0
-4884,8668,14580,-3099,1885,-2602,0
-5968,7044,14444,-3417,929,-2806,0
-5356,5520,13124,-1862,-5,-2431,0
-6840,6408,13624,-228,-727,-1203,0
-6524,7520,13420,31,-2591,220,0
-4432,8400,14100,356,-3615,3273,0
-2716,6784,13652,1070,-3218,6326,0
-2884,6632,13928,2046,-1705,6681,0
-2372,7432,14956,1874,-1302,4669,0
-2664,6924,14188,2150,50,1614,0
-4212,8316,14312,2326,1167,-2036,0
-2896,9276,13756,832,1672,-4161,0
-2760,9984,14304,-1002,2771,-3781,0
-3716,9712,14320,-2519,3644,-3777,0
-3244,8836,13368,-3075,3860,-3042,0
-3780,8276,14328,-2251,4101,-890,0
-5464,6768,15160,-1550,3154,13,0
-6364,5396,13876,697,1505,1123,0
-6476,6092,13816,3173,-448,3768,0
-6888,8004,13952,4417,-1991,7341,0
-6804,8584,13600,3859,-3449,9182,0
-5432,8616,13200,2282,-4410,8472,0
-3944,8000,13632,810,-4642,6528,0
-2624,7164,12784,-579,-4211,2393,0
